540,Universidad Los Andes
541,Universidad Mayor de San Andrés
542,Universidad Mayor de San Simón
543,Universidad Nacional Siglo XX Llallagua
544,Universidad Nuestra Senora de La Paz
545,Universidad NUR
546,Universidad Privada Abierta Latinoamericana
547,Universidad Privada Boliviana
548,Universidad Privada del Valle
549,Universidad Privada de Santa Cruz de la Sierra
550,Universidad Privada Franz Tamayo (UNIFRANZ)
551,Universidad Salesiana de Bolivia
552,Universidad San Francisco Xavier
553,Universidad San Francisco Xavier de Chuquisaca
554,Universidad Técnica de Oruro
555,Centro Regional Universitário de Espiríto Santo do Pinhal
556,Centro Universitário Adventista de São Paulo
557,Centro Universitário Barao de Maua
558,Centro Universitário Claretiano
559,Centro Universitário de Araraquara
560,Centro Universitário de João Pessoa
561,Centro Universitário Monte Serrat
562,Centro Universitário Newton Paiva
563,Centro Universitário Plinio Leite
564,Centro Universitário Senac
565,Centro Universitário Serra dos Órgãos
566,EMESCAM - Escola Superior de Ciências da Santa Casa de Misericórdia de Vitória
567,FAAP - Fundação Armando Alvares Penteado
568,Faculdade Integradas do Ceará
569,Faculdade Italo Brasileira
570,Faculdade Jaguariúna
571,Faculdades Integradas Curitiba
572,Faculdades Integradas do Brasil - UNIBRASIL
573,Faculdades Integradas Toledo
574,Faculdades Integradas UPIS
575,FAE Business School - Faculdade de Administração e Economia
576,Fundação Educacional de Ituverava
577,Instituto Mauá de Tecnologia
578,Instituto Nacional de Matemática Pura e Aplicada - IMPA
579,Instituto Tecnológico de Aeronáutica
580,Pontifícia Universidade Católica de Campinas
581,Pontifícia Universidade Católica de Minas Gerais
582,Pontifícia Universidade Católica de São Paulo
583,Pontificia Universidade Católica do Paraná
584,Pontifícia Universidade Católica do Rio de Janeiro
585,Pontifícia Universidade Católica do Rio Grande do Sul
586,Universidade Bandeirante de São Paulo
587,Universidade Braz Cubas
588,Universidade Camilo Castelo Branco
589,Universidade Candido Mendes
590,Universidade Castelo Branco
591,Universidade Católica de Brasília
592,Universidade Católica de Goiás
593,Universidade Católica de Pelotas
594,Universidade Católica de Pernambuco
595,Universidade Católica de Petrópolis
596,Universidade Católica de Salvador
597,Universidade Católica de Santos
598,Universidade Católica Dom Bosco
599,Universidade Cidade de São Paulo
600,Universidade Cruzeiro do Sul
601,Universidade da Amazônia
602,Universidade da Região da Campanha
603,Universidade de Alfenas
604,Universidade de Brasília
605,Universidade de Caxias do Sul
606,Universidade de Cruz Alta
607,Universidade de Fortaleza
608,Universidade de Franca
609,Universidade de Guarulhos
610,Universidade de Itaúna
611,Universidade de Marília
612,Universidade de Mogi das Cruzes
613,Universidade de Nova Iguaçu
614,Universidade de Passo Fundo
615,Universidade de Pernambuco
616,Universidade de Ribeirão Preto
617,Universidade de Santa Cruz do Sul
618,Universidade de Santo Amaro
619,Universidade de São Paulo
620,Universidade de Taubaté
621,Universidade de Tocantins
622,Universidade de Uberaba
623,Universidade de Vila Velha
624,Universidade do Amazonas
625,Universidade do Estado da Bahia
626,Universidade do Estado de Santa Catarina
627,Universidade do Estado do Rio de Janeiro
628,Universidade do Estado do Rio Grande do Norte
629,Universidade do Extremo Sul Catarinense
630,Universidade do Grande Rio
631,Universidade do Oeste de Santa Catarina
632,Universidade do Oeste Paulista
633,Universidade do Rio de Janeiro
634,Universidade do Rio Grande
635,Universidade do Sagrado Coração
636,Universidade do Sul de Santa Catarina
637,Universidade do Vale do Itajaí
638,Universidade Estácio de Sá
639,Universidade Estadual da Paraíba
640,Universidade Estadual de Campinas
641,Universidade Estadual de Feira de Santana
642,Universidade Estadual de Londrina
643,Universidade Estadual de Maringá
644,Universidade Estadual de Montes Claros
645,Universidade Estadual de Ponta Grossa
646,Universidade Estadual de Santa Cruz
647,Universidade Estadual do Ceará
648,Universidade Estadual do Centro-Oeste
649,Universidade Estadual do Maranhão
650,Universidade Estadual do Norte Fluminense
651,Universidade Estadual do Oeste do Paraná
652,Universidade Estadual do Piauí
653,Universidade Estadual do Vale do Acaraú
654,Universidade Estadual Paulista
655,Universidade Estadual Sudoeste da Bahia
656,Universidade Federal da Bahia
657,Universidade Federal da Grande Dourados
658,Universidade Federal da Paraíba
659,Universidade Federal de Alagoas
660,Universidade Federal de Campina Grande
661,Universidade Federal de Goiás
662,Universidade Federal de Juiz de Fora
663,Universidade Federal de Lavras
664,Universidade Federal de Mato Grosso
665,Universidade Federal de Mato Grosso do Sul
666,Universidade Federal de Minas Gerais
667,Universidade Federal de Ouro Preto
668,Universidade Federal de Pelotas
669,Universidade Federal de Pernambuco
670,Universidade Federal de Rondônia
671,Universidade Federal de Roraima
672,Universidade Federal de Santa Catarina
673,Universidade Federal de Santa Maria
674,Universidade Federal de São Carlos
675,Universidade Federal de São Paulo
676,Universidade Federal de Sergipe
677,Universidade Federal de Uberlândia
678,Universidade Federal de Viçosa
679,Universidade Federal do ABC
680,Universidade Federal do Acre
681,Universidade Federal do Amapá
682,Universidade Federal do Ceará
683,Universidade Federal do Espírito Santo
684,Universidade Federal do Maranhão
685,Universidade Federal do Pará
686,Universidade Federal do Paraná
687,Universidade Federal do Piauí
688,Universidade Federal do Rio de Janeiro
689,Universidade Federal do Rio Grande do Norte
690,Universidade Federal do Rio Grande do Sul
691,Universidade Federal do Vale do São Francisco
692,Universidade Federal Fluminense
693,Universidade Federal Rural de Pernambuco
694,Universidade Federal Rural do Rio de Janeiro
695,Universidade Federal Rural do Semi-Árido
696,Universidade Gama Filho
697,Universidade Ibirapuera
698,Universidade Luterana do Brasil
699,Universidade Mackenzie
700,Universidade Metodista de Piracicaba
701,Universidade Metropolitana de Santos
702,Universidade para o Desenvolvimento do Alto Vale do Itajaí
703,Universidade Paulista
704,Universidade Potiguar
705,Universidade Regional de Blumenau
706,Universidade Regional do Cariri
707,Universidade Regional do Noroeste do Estado do Rio Grande do Sul
708,Universidade Regional Integrada do Alto Uruguai e das Missões
709,Universidade Salgado de Oliveira
710,Universidade Salvador
711,Universidade Santa Cecília dos Bandeirantes
712,Universidade Santa Úrsula
713,Universidade São Francisco
714,Universidade São Judas Tadeu
715,Universidade São Marcos
716,Universidade Tiradentes
717,Universidade Vale do Paraiba
718,Universidade Vale do Rio Doce
719,Universidade Vale do Rio dos Sinos
720,Universidade Veiga de Almeida
721,The College of The Bahamas
722,Royal University of Bhutan
723,ABM University College
724,Botho University
725,Botswana Accountancy College
726,Botswana College of Agriculture
727,Botswana International University of Science & Technology
728,Gaborone Universal College of Law
729,New Era College of Arts
730,University of Botswana
731,Academy of Public Administration of Belarus
732,Academy of the Ministry of Internal Affairs of the Republic of Belarus
733,Belarusian-Russian University
734,Belarussian National Technical University
735,Belarussian State Academy of Music
736,Belarussian State Agrarian Technical University
737,Belarussian State Agricultural Academy
738,Belarussian State Economic University
739,Belarussian State Medical University
740,Belarussian State Pedagogical University M. Tanka
741,Belarussian State Polytechnical Academy
742,Belarussian State Technological University
743,Belarussian State University
744,Belarussian State University of Culture and Arts
745,Belarussian State University of Informatics and Radioelectronics
746,Belarussian State University of Transport
747,Brest State Technical University
748,Brest State University
749,European Humanities University
750,Gomel State Medical University
751,Gomel State Technical University Pavel Sukhoi
752,Gomel State University Francisk Scarnia
753,Grodno State Agrarian University
754,Grodno State Medical University
755,Grodno State University Yanka Kupaly
756,Institute for Command Engineers of The Ministry for Emergency Situations
757,International Sakharov Environmental University
758,Minsk Institute of Management
759,Minsk State Linguistic University
760,Mogilev State University A.A. Kuleshov
761,Mozyr State Pedagogical Institute
762,Polotsk State University
763,Vitebsk State Academy of Veterinary Medicine
764,Vitebsk State Medical University
765,Vitebsk State Technological University
766,Vitebsk State University
767,American University of the Caribbean
768,Central America Health Sciences University (Belize Medical College)
769,Greenford International University
770,University of Belize
771,West Coast University (WCU) 
772,Acadia University
773,Algonquin College
774,Ashton College
775,Assumption University
776,Athabasca University
777,Augustana University College
778,Bishops University
779,Bow Valley College
780,Brandon University
781,Brescia College
782,British Columbia Institute of Technology
783,British Columbia Open University
784,Brock University
785,Camosun College
786,Campion College
787,Canadian College of Business & Computers
788,Canadian Mennonite University
789,Capilano College
790,Carleton University
791,Centennial College
792,Collège Boréal
793,College of New Caledonia
794,College of the Rockies
795,Columbia College
796,Concordia University
797,Concordia University College of Alberta
798,Conestoga College
799,Dalhousie University
800,DeVry Institute of Technology
801,Dominican College of Philosophy and Theology
802,Douglas College
803,Durham College
804,École des Hautes Études Commerciales
805,École de technologie supérieure
806,École nationale dadministration publique
807,École Polytechnique de Montréal
808,Emily Carr Institute of Art + Design
809,First Nations University of Canada
810,George Brown College
811,Humber College
812,Huron University College
813,Institut Armand-Frappier
814,Institut National de la Recherche Scientifique
815,Kings College
816,Kingston College
817,Kings University College
818,Kwantleen University College
819,Lakehead University
820,Langara College
821,Lansbridge University
822,Laurentian University of Sudbury
823,Luther College
824,MacEwan University
825,Malaspina University College
826,McGill University
827,McMaster University
828,Memorial University of Newfoundland
829,Mount Allison University
830,Mount Royal College
831,Mount Saint Vincent University
832,Nicola Valley Institute of Technology
833,Nipissing University
834,Northern Alberta Institute of Technology
835,Northern Lights College
836,North Island College
837,Nova Scotia Agricultural College
838,Nova Scotia College of Art and Design
839,Okanagan University College
840,Ontario College of Art and Design
841,Pacific International College
842,Queens University
843,Quest University
844,Redeemer College
845,Regent College
846,Royal Military College of Canada
847,Royal Roads University
848,Ryerson Polytechnic University
849,Saskatchewan Indian Federated College
850,Sauder School of Business
851,Selkirk College
852,Seneca College
853,Sheridan College
854,Simon Fraser University
855,Southern Alberta Institute of Technology
856,St. Anne University
857,St. Clair College
858,St. Francis Xavier University
859,St. Marys University
860,St. Paul University
861,St. Thomas University
862,Télé-université
863,Thompson Rivers University
864,Trent University
865,Trinity Western University
866,Université de Montréal
867,Université de Sherbrooke
868,Université du Québec à Chicoutimi
869,Université du Québec à Montréal
870,Université du Québec à Rimouski
871,Université du Québec à Trois-Rivières
872,Université du Québec en Abitibi-Témiscamingue
873,Université du Québec en Outaouais
874,Université Laval
875,University Canada West
876,University College of Cape Breton
877,University College of Saint-Boniface
878,University College of the Cariboo
879,University College of the Fraser Valley
880,University of Alberta
881,University of British Columbia
882,University of Calgary
883,University of Guelph
884,University of Kings College
885,University of Lethbridge
886,University of Manitoba
887,University of Moncton
888,University of Moncton
889,University of Moncton
890,University of New Brunswick
891,University of New Brunswick
892,University of Northern British Columbia
893,University of Ontario Institute of Technology
894,University of Ottawa
895,University of Prince Edward Island
896,University of Québec
897,University of Regina
898,University of Saskatchewan
899,University of St. Jeromes College
900,University of St. Michaels College
901,University of Sudbury
902,University of Toronto
903,University of Toronto
904,University of Toronto
905,University of Trinity College
906,University of Victoria
907,University of Waterloo
908,University of Western Ontario
909,University of Windsor
910,University of Winnipeg
911,Vancouver Community College
912,Victoria University Toronto
913,Wilfrid Laurier University
914,William and Catherine Booth College
915,York University
916,Yukon College
917,Université Catholique de Bukavu
918,Université Chrétienne Bilingue du Congo
919,Université de Bandundu Ville
920,Université de Kamina
921,Université de Kikwite
922,Université de Kinshasa
923,Université de Kisangani
924,Université de Kolwezi
925,Université de Lubumbashi
926,Université de lUélé
927,Université Kongo
928,Université Protestante au Congo
929,Université Shalom de Bunia
930,Université de Bangui
931,University Marien Ngouabi Brazzaville
932,Business and Hotel Management School
933,Business School Lausanne (BSL)
934,Cubidor University Switzerland
935,DCT International Hotel & Business Management School
936,European Graduate School
937,European University
938,Fachhochschule Pur
939,Fachhochschule St. Gallen
940,Franklin College Switzerland
941,Geneva Business School
942,Glion Institute of Higher Education
943,Graduate School of Business Administration Zurich (GSBA Zurich)
944,Hochschule für Gestaltung und Kunst Zürich
945,International Culinary Institute (ICI)
946,International Hotel Management Institute
947,International School of Business Management
948,International University in Geneva
949,Lausanne Hotel School (EHL)
950,Les Roches Gruyère University of Applied Sciences
951,Les Roches International School of Hotel Management
952,Libera Università degli Studi di Scienze Umane e Tecnologiche
953,Lucerne University of Applied Sciences and Arts 
954,NTB Interstate University of Applied Sciences of Technology
955,Pädagogische Hochschule Zürich (Zurich School of Education)
956,Schiller International University
957,School of Management Fribourg
958,Swiss Business School Zurich (SBS)
959,Swiss Federal Institute of Technology
960,Swiss Federal Institute of Technology
961,Swiss Management Center
962,University Center César Ritz
963,University of Applied Sciences Aargau
964,University of Applied Sciences Basel (FHBB )
965,University of Applied Sciences Chur
966,University of Applied Sciences Rapperswil
967,University of Applied Sciences Solothurn Northwestern Switzerland
968,University of Basel
969,University of Berne
970,University of Fribourg
971,University of Geneva
972,University of Lausanne
973,University of Lucerne
974,University of Neuchatel
975,University of St. Gallen
976,University of Switzerland
